Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length,"Rating Code"
2021-06-26,"The Steamboat Captain's Dream",5.10d,"Holy Hot fell on P1 after bolt ",https://www.mountainproject.com/route/111786929/the-steamboat-captains-dream,8,"Washington > South-West & Tacoma > Columbia Gorge > Beacon Rock > Northwest Face",3.5,4,Follow,,Trad,,700,3500
2021-05-16,"Warm-up Roof",V2,,https://www.mountainproject.com/route/119055801/warm-up-roof,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Junkyard Area > Junkyard Cave",2.9,-1,Flash,,Boulder,V0-1,,20200
2021-05-16,"New Yosemite",5.9,,https://www.mountainproject.com/route/105943658/new-yosemite,1,"West Virginia > The New River Gorge Region > New River Gorge Proper > Junkyard Area > Junkyard Wall",3.5,-1,TR,,"Trad, TR",,65,2400
2021-05-15,"Orange Oswald",5.10a,"i dont wanna talk abt it",https://www.mountainproject.com/route/105918472/orange-oswald,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Orange Oswald Wall",2.8,-1,Lead,Fell/Hung,Sport,,70,2600
2021-05-15,"Satisfaction Guaranteed",5.11a/b,"bolt to bolt after getting to the roof",https://www.mountainproject.com/route/105918469/satisfaction-guaranteed,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > The Satisfaction Wall",3.8,-1,Lead,Fell/Hung,Sport,5.11b,65,4800
2021-05-15,Narcissus,5.12a,"fell before b4 on crimps",https://www.mountainproject.com/route/105918466/narcissus,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Narcissus Cave",3.6,-1,Lead,Fell/Hung,Sport,,55,6600
2021-05-15,"That Nine",5.9,,https://www.mountainproject.com/route/113005752/that-nine,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Narcissus Cave",2.2,-1,Lead,Onsight,Sport,,40,2400
2021-05-15,"Sniff the Drill",5.8,,https://www.mountainproject.com/route/106139168/sniff-the-drill,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Narcissus Cave",2.4,2,Lead,Onsight,Sport,,45,2100
2021-05-15,"That Eight",5.8-,,https://www.mountainproject.com/route/105992317/that-eight,1,"West Virginia > The New River Gorge Region > Summersville (Gauley River) Area > Summersville Lake (main) > Narcissus Cave",2.4,2,Lead,Onsight,Sport,,70,2000
2021-04-14,"Ace in the Hole",5.10a,,https://www.mountainproject.com/route/105748280/ace-in-the-hole,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.5,-1,Lead,Onsight,Sport,,90,2600
2021-04-12,"Nickels and Dimes",5.8+,,https://www.mountainproject.com/route/105749458/nickels-and-dimes,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.1,-1,Lead,Flash,Sport,,60,2200
2021-04-12,"5th of July",5.9,,https://www.mountainproject.com/route/105748271/5th-of-july,1,"Colorado > Golden > Clear Creek Canyon > High Wire Crag",2.9,-1,Lead,Onsight,Sport,,95,2400
2021-04-11,"Easy Flake",V0+,,https://www.mountainproject.com/route/106061254/easy-flake,1,"Colorado > Grand Junction Area > Dynamite Shacks > Main Area > Easy Block",2.4,-1,Send,,Boulder,,,20010
2021-04-11,"Yo-Tan-Chi-La Traverse",V0,,https://www.mountainproject.com/route/107046091/yo-tan-chi-la-traverse,1,"Colorado > Grand Junction Area > Dynamite Shacks > Main Area > Easy Block",1.9,-1,Send,,Boulder,,,20008
2021-04-11,"The Millennium Falcon",V1,,https://www.mountainproject.com/route/106055084/the-millennium-falcon,1,"Colorado > Grand Junction Area > Dynamite Shacks > Main Area > Falcon Block",3.8,4,Send,,Boulder,V1,15,20100
2021-04-10,"Brown Banana",5.9,,https://www.mountainproject.com/route/106434517/brown-banana,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.2,-1,Lead,Redpoint,Sport,,60,2400
2021-04-10,"Little Tufa's",5.10,,https://www.mountainproject.com/route/107128940/little-tufas,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.2,-1,TR,,Trad,,50,3000
2021-04-10,"Lacto Mangulation",5.10a/b,,https://www.mountainproject.com/route/105717610/lacto-mangulation,1,"Utah > Southeast Utah > Potash Road > Wall Street",2.6,-1,Lead,Onsight,"Trad, TR",,,2800
2021-04-10,"Charlie's Pillar",5.8,"so fun",https://www.mountainproject.com/route/105718693/charlies-pillar,1,"Utah > Southeast Utah > Indian Creek > The Optimator",2.4,-1,Follow,,Trad,,60,2100
2021-04-09,"West Crack",5.8,,https://www.mountainproject.com/route/105717448/west-crack,1,"Utah > Southeast Utah > Arches National Park > Owl Rock",3.0,-1,Lead,Onsight,Trad,,100,2100
2021-04-08,"Chocolate Corner",5.9+,,https://www.mountainproject.com/route/105717349/chocolate-corner,1,"Utah > Southeast Utah > Indian Creek > Donnelly Canyon",3.0,-1,TR,,Trad,,50,2500
2021-04-08,"Incredible Hand Crack",5.10,"did not finish",https://www.mountainproject.com/route/105717367/incredible-hand-crack,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,4,TR,,Trad,,100,3000
2021-04-08,"Supercrack of the Desert (aka Luxury Liner)",5.10,"fell a million times",https://www.mountainproject.com/route/105717364/supercrack-of-the-desert-aka-luxury-liner,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",3.8,4,TR,,Trad,,,3000
2021-04-08,"Twin Cracks",5.8+,,https://www.mountainproject.com/route/105717445/twin-cracks,1,"Utah > Southeast Utah > Indian Creek > Supercrack Buttress",2.5,-1,TR,,Trad,,40,2200
2021-03-27,"Black Hole Sun",5.6,,https://www.mountainproject.com/route/107514085/black-hole-sun,1,"Maryland > Annapolis Rock > The South End",2.0,-1,Lead,Onsight,"Trad, TR",,,1600
2021-03-27,"White Arete",5.8,"couldn&#39;t find the route",https://www.mountainproject.com/route/107514002/white-arete,1,"Maryland > Annapolis Rock > The South End",2.3,-1,Lead,Fell/Hung,"Trad, TR",,,2100
2021-03-17,"Monkey in the Middle",5.7,,https://www.mountainproject.com/route/114114281/monkey-in-the-middle,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Child's Play Wall",2.4,-1,Lead,Onsight,Sport,,50,1800
2021-03-17,"Hide and Seek",5.7,,https://www.mountainproject.com/route/114114263/hide-and-seek,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Child's Play Wall",2.4,-1,Lead,Onsight,Sport,,45,1800
2021-03-17,"The Wedgie",5.5,,https://www.mountainproject.com/route/114114318/the-wedgie,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Child's Play Wall",2.5,-1,Lead,Onsight,Trad,,50,1500
2021-03-17,"Over a Barrel",5.10d,,https://www.mountainproject.com/route/116697487/over-a-barrel,1,"Nevada > Southern Nevada > Red Rocks > (03) First Pullout (Calico I) > Cactus Massacre",3.0,-1,Lead,Fell/Hung,Sport,,70,3500
2021-03-16,"Monkey Bars",V2,"didn&#39;t top out",https://www.mountainproject.com/route/106657521/monkey-bars,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (05) East Cluster > Monkey Bar Boulder",3.6,4,Attempt,,Boulder,,,20200
2021-03-15,"Big Bad Wolf",5.9,"with andrew and goose. punnoose lead p1 and p4",https://www.mountainproject.com/route/107339211/big-bad-wolf,3,"Nevada > Southern Nevada > Red Rocks > (01) Calico Basin > Red Spring > Riding Hood Wall",3.1,-1,Lead,Onsight,Sport,,220,2400
2021-03-14,"Front Side Crack","5.8 V0 R",,https://www.mountainproject.com/route/106617793/front-side-crack,1,"Nevada > Southern Nevada > Red Rock Boulders > (01) Calico Basin Boulders > Kraft Boulders > (03) Main Area > The Split Boulder",3.7,-1,Flash,,Boulder,,25,2100
2021-03-13,"Training Grounds",5.6,,https://www.mountainproject.com/route/118771443/training-grounds,3,"Nevada > Southern Nevada > La Madre Range > Lone Mountain > Southwest Face",2.5,-1,Lead,Onsight,Sport,,250,1600
2021-03-13,"Ten for Two",5.8,,https://www.mountainproject.com/route/116381757/ten-for-two,1,"Nevada > Southern Nevada > La Madre Range > Lone Mountain > Suburban Crag",2.1,-1,Lead,Flash,Sport,,60,2100
2021-03-13,NLV,5.10b,,https://www.mountainproject.com/route/116381782/nlv,1,"Nevada > Southern Nevada > La Madre Range > Lone Mountain > Suburban Crag",2.6,-1,Lead,Flash,Sport,,60,2900
2021-03-10,"Over Easy",5.9,,https://www.mountainproject.com/route/105976833/over-easy,1,"Texas > Austin Area > Barton Creek Greenbelt > Seismic Wall A.K.A. Maggie's Wall",2.9,3,Lead,Onsight,Sport,,40,2400
2021-03-10,Magster,5.10a,,https://www.mountainproject.com/route/106366888/magster,1,"Texas > Austin Area > Barton Creek Greenbelt > Seismic Wall A.K.A. Maggie's Wall",2.3,3,Lead,Redpoint,Sport,5.10a,40,2600
2021-03-10,"The Mongrel",5.9,,https://www.mountainproject.com/route/107817455/the-mongrel,1,"Texas > Austin Area > Barton Creek Greenbelt > Seismic Wall A.K.A. Maggie's Wall",2.0,1,Lead,Onsight,Sport,5.9,30,2400
2021-03-07,"Freddie vs. Jason",5.10a,,https://www.mountainproject.com/route/106972705/freddie-vs-jason,1,"Texas > Austin Area > Monster Rock > Horror Movie Wall",2.5,3,Lead,Onsight,Sport,,25,2600
2021-03-07,"Mindflayer's Tentacles",5.10a/b,,https://www.mountainproject.com/route/108761953/mindflayers-tentacles,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",2.6,3,Lead,Onsight,Sport,5.10a,50,2800
2021-03-07,"Green Slime vs. Bag Of Devouring",5.10b,,https://www.mountainproject.com/route/106972715/green-slime-vs-bag-of-devouring,1,"Texas > Austin Area > Monster Rock > Dungeons and Dragons Wall & J.R.R. Tolkein Wall",3.1,3,Lead,Flash,Sport,,40,2900
2021-03-06,"Fern Bar",5.10a,,https://www.mountainproject.com/route/106190878/fern-bar,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > A. Gus Fruh aka Fern Bar Area",2.3,2,Lead,Fell/Hung,Sport,5.10a,50,2600
2021-03-06,"Heir Apparent",5.9+,,https://www.mountainproject.com/route/106190828/heir-apparent,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > A. Gus Fruh aka Fern Bar Area",2.2,3,Lead,Redpoint,Sport,5.9,,2500
2021-03-06,"Touch of Class",5.8,,https://www.mountainproject.com/route/106085185/touch-of-class,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > E. Guide's Wall",2.3,3,Lead,Onsight,"Sport, TR",5.8,20,2100
2021-03-06,"Flash Crack",5.7,,https://www.mountainproject.com/route/112134969/flash-crack,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > E. Guide's Wall",2.1,2,Lead,Onsight,"Sport, TR",,25,1800
2021-03-06,"Thin Crack",5.7,,https://www.mountainproject.com/route/106085170/thin-crack,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > E. Guide's Wall",1.9,2,Lead,Onsight,"Sport, TR",,18,1800
2021-03-06,"Stand Off",5.8,,https://www.mountainproject.com/route/112806412/stand-off,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > E. Guide's Wall",2.1,2,Lead,Onsight,"Sport, TR",5.8,30,2100
2021-02-27,"Can Opener",5.7+,"with Andrew for trad class. hard af",https://www.mountainproject.com/route/107443736/can-opener,1,"Texas > Enchanted Rock State Natural Area > Echo Canyon > Motorboat Rock",2.6,-1,TR,,Trad,,45,1900
2021-02-26,Rhea,5.10a/b,"with Andrew",https://www.mountainproject.com/route/112433801/rhea,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > B. Myth Wall",2.6,2,Lead,Fell/Hung,Sport,,,2800
2021-02-26,Aphrodite,5.8,"with Andrew",https://www.mountainproject.com/route/112433815/aphrodite,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > B. Myth Wall",2.2,-1,Lead,Onsight,Sport,,,2100
2021-01-09,"Finger Machine Traverse",V2-3,,https://www.mountainproject.com/route/107654215/finger-machine-traverse,1,"Hawaii > Oahu > Waimea Bay Bouldering",2.8,-1,Send,,Boulder,,,20250
2020-11-29,"Ne Plus Ultra",5.9,,https://www.mountainproject.com/route/106152681/ne-plus-ultra,1,"Virginia > Shenandoah & NW VA Region > Elizabeth Furnace > Talking Headwall",2.1,2,Lead,Onsight,Sport,5.8,60,2400
2020-11-29,"I Love Big Jugs",5.8,,https://www.mountainproject.com/route/106152665/i-love-big-jugs,1,"Virginia > Shenandoah & NW VA Region > Elizabeth Furnace > Talking Headwall",2.5,2,Lead,Onsight,Sport,5.8,60,2100
2020-11-29,"Leading Should Feel This Way",5.10c,rooof,https://www.mountainproject.com/route/106152673/leading-should-feel-this-way,1,"Virginia > Shenandoah & NW VA Region > Elizabeth Furnace > Talking Headwall",3.3,-1,Lead,Fell/Hung,Sport,,60,3200
2020-11-29,"Send Town","5.11a PG13","took twice",https://www.mountainproject.com/route/113221042/send-town,1,"Virginia > Shenandoah & NW VA Region > Elizabeth Furnace > Talking Headwall",2.5,3,Lead,Fell/Hung,Sport,"5.10c PG13",50,4600
2020-11-21,"'D' Route",5.5,,https://www.mountainproject.com/route/108157346/d-route,2,"Maryland > Harper's Ferry > Maryland Heights, MD > Sign Wall",2.7,3,,,Trad,,225,1500
2020-11-21,"Slinky and the Slime Mold",V0-1,,https://www.mountainproject.com/route/108860499/slinky-and-the-slime-mold,1,"Maryland > Harper's Ferry > Balcony Rock Boulders",2.0,2,,,Boulder,,10,20050
2020-11-21,Tetris,V2,,https://www.mountainproject.com/route/108860043/tetris,1,"Maryland > Harper's Ferry > Balcony Rock Boulders",2.2,2,,,Boulder,V1,25,20200
2020-11-21,BiCeption,V3,,https://www.mountainproject.com/route/108860505/biception,1,"Maryland > Harper's Ferry > Balcony Rock Boulders",3.4,4,Send,,Boulder,V2,10,20300
2020-11-12,"Through the woods",5.9,,https://www.mountainproject.com/route/108812350/through-the-woods,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > f. Super Slab Sector",1.9,1,TR,,Sport,,80,2400
2020-11-12,"Pro Bono",5.7,,https://www.mountainproject.com/route/107407630/pro-bono,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > f. Super Slab Sector",2.3,2,Lead,Onsight,Sport,5.8,80,1800
2020-11-12,"Your Mother",5.9-,,https://www.mountainproject.com/route/107720718/your-mother,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > f. Super Slab Sector",2.0,2,Lead,Onsight,Sport,,,2300
2020-11-08,"Eminent Domain",5.9,,https://www.mountainproject.com/route/107394697/eminent-domain,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",2.4,2,Lead,Onsight,Sport,,80,2400
2020-11-08,"Slab Master",5.9,,https://www.mountainproject.com/route/107458083/slab-master,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > f. Super Slab Sector",2.9,3,Lead,Onsight,Sport,,75,2400
2020-11-08,"Autumn Arch",5.10b,,https://www.mountainproject.com/route/107379077/autumn-arch,1,"Pennsylvania > South Central PA > Safe Harbor > Safe Harbor South > g. Autumn Arch Sector",3.5,4,Lead,Onsight,Sport,5.10b,85,2900
2020-08-30,"5 Gallon Buckets",5.8,,https://www.mountainproject.com/route/105789060/5-gallon-buckets,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.2,-1,Lead,Onsight,Sport,,60,2100
2020-08-30,"Snuffy Smith",5.9,,https://www.mountainproject.com/route/105820358/snuffy-smith,1,"Oregon > Central Oregon > Smith Rock > (i) The Fourth Horseman",2.4,-1,Lead,Redpoint,Sport,,80,2400
2020-08-13,"Route Crafters",5.8,,https://www.mountainproject.com/route/113761630/route-crafters,1,"Oregon > Portland & The Gorge > Madrone Wall > (2) Orange Wall",2.0,-1,Lead,Onsight,Sport,,55,2100
2020-08-13,Orangotang,5.10-,,https://www.mountainproject.com/route/114806856/orangotang,1,"Oregon > Portland & The Gorge > Madrone Wall > (2) Orange Wall",2.2,-1,Lead,Flash,Sport,,50,2700
2020-08-13,"Catharsis P1",5.9+,,https://www.mountainproject.com/route/113772203/catharsis-p1,1,"Oregon > Portland & The Gorge > Madrone Wall > (4) Main Wall",2.6,3,Lead,Onsight,Sport,,40,2500
2020-08-13,"Pillow Talk",5.10,":( w belinda",https://www.mountainproject.com/route/113929442/pillow-talk,1,"Oregon > Portland & The Gorge > Madrone Wall > (4) Main Wall",2.4,-1,Lead,Fell/Hung,Sport,5.10+,25,3000
2020-08-13,Superstrings,5.10c,,https://www.mountainproject.com/route/113772223/superstrings,1,"Oregon > Portland & The Gorge > Madrone Wall > (4) Main Wall",2.6,-1,Lead,Onsight,Sport,,30,3200
2020-07-17,"Under the Yum Yum Tree",5.10b,,https://www.mountainproject.com/route/111395273/under-the-yum-yum-tree,1,"Oregon > Portland & The Gorge > Broughton Bluff > (9) Jungle Cliff",2.6,-1,TR,,Sport,,60,2900
2020-07-17,Minimancer,5.9,,https://www.mountainproject.com/route/111540236/minimancer,1,"Oregon > Portland & The Gorge > Broughton Bluff > (9) Jungle Cliff",1.8,2,Lead,Onsight,Sport,5.9,55,2400
2020-07-17,"Welcome to the Jungle",5.10d,"ledges to boulders ",https://www.mountainproject.com/route/111524409/welcome-to-the-jungle,1,"Oregon > Portland & The Gorge > Broughton Bluff > (9) Jungle Cliff",2.4,3,Lead,Fell/Hung,Sport,,80,3500
2020-07-17,"Gorilla Love Affair",5.11a,"loved this route! fell once before the Crux on 2nd attempt after maybe 5 Crux attempts",https://www.mountainproject.com/route/107776858/gorilla-love-affair,1,"Oregon > Portland & The Gorge > Broughton Bluff > (9) Jungle Cliff",3.2,3,Lead,Fell/Hung,Sport,,,4600
2020-07-09,Kamikaze,5.10a,,https://www.mountainproject.com/route/106958928/kamikaze,1,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (5) Old Tree Wall",2.7,3,Lead,Flash,Sport,,75,2600
2020-07-09,"Helm's Deep",5.9,,https://www.mountainproject.com/route/106887440/helms-deep,1,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (2) Middle Earth",2.8,3,Lead,Onsight,Sport,,85,2400
2020-07-09,"Mean Street",5.10b,,https://www.mountainproject.com/route/116744551/mean-street,2,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (2) Middle Earth",2.8,-1,Lead,Onsight,Sport,5.10b,90,2900
2020-07-09,"Why Must I Cry",5.10a,,https://www.mountainproject.com/route/106887460/why-must-i-cry,1,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (2) Middle Earth",2.4,-1,Lead,Onsight,Sport,,85,2600
2020-07-09,"Carrots for Everyone",5.10a,,https://www.mountainproject.com/route/107029417/carrots-for-everyone,1,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (5) Old Tree Wall",3.0,3,Lead,Onsight,Sport,,60,2600
2020-07-02,"Classic Crack",5.9+,,https://www.mountainproject.com/route/105789513/classic-crack,1,"Oregon > Portland & The Gorge > Broughton Bluff > (3) Red Wall",2.7,-1,TR,,Trad,,35,2500
2020-07-02,Anastasia,5.9,,https://www.mountainproject.com/route/106477865/anastasia,1,"Oregon > Portland & The Gorge > Broughton Bluff > (3) Red Wall",2.1,2,TR,,TR,5.9,30,2400
2020-07-02,"So Embarrassing",5.7,,https://www.mountainproject.com/route/108463763/so-embarrassing,1,"Oregon > Portland & The Gorge > Broughton Bluff > (2) Hanging Gardens",1.9,2,TR,,Trad,,,1800
2020-07-02,"Edges and Ledges",5.9-,"really fun!",https://www.mountainproject.com/route/106178522/edges-and-ledges,1,"Oregon > Portland & The Gorge > Broughton Bluff > (2) Hanging Gardens",2.6,3,TR,,"Trad, TR",5.9,60,2300
2020-07-02,"Thai Stick",5.10d,,https://www.mountainproject.com/route/105973249/thai-stick,1,"Oregon > Portland & The Gorge > Broughton Bluff > (3) Red Wall",2.4,3,TR,,Sport,,30,3500
2020-06-30,"Peanut Brittle","5.8 PG13",,https://www.mountainproject.com/route/105790438/peanut-brittle,1,"Oregon > Central Oregon > Smith Rock > (h) The Peanut",1.8,-1,Follow,,Sport,,65,2100
2020-06-30,Anonymity,5.9,,https://www.mountainproject.com/route/106289316/anonymity,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",2.1,-1,Lead,Flash,Sport,,60,2400
2020-06-29,"Nine Gallon Buckets",5.10c,"SO FUN",https://www.mountainproject.com/route/105800412/nine-gallon-buckets,1,"Oregon > Central Oregon > Smith Rock > (g) Morning Glory Wall",3.5,4,Lead,Flash,Sport,,90,3200
2020-06-24,"Playing Hooky",5.7,,https://www.mountainproject.com/route/109103280/playing-hooky,1,"Washington > South-West & Tacoma > Columbia Gorge > Ozone > (0) Sport School Wall",2.1,2,Lead,Flash,Sport,5.7,35,1800
2020-06-22,"Bite the Bullet",5.11a,"really liked this route but run-out at the top is spooky",https://www.mountainproject.com/route/105843491/bite-the-bullet,1,"Oregon > Portland & The Gorge > Rocky Butte > c. Silver Bullet Bluff",2.4,-1,Lead,Fell/Hung,"Trad, TR",,50,4600
2020-03-03,"Urban Assault",5.11c,,https://www.mountainproject.com/route/107772187/urban-assault,3,"Texas > Austin Area > Barton Creek Greenbelt > Urban Assault",3.2,2,Follow,,Sport,5.11c,90,5200
2020-03-03,Phoebe,5.11a,,https://www.mountainproject.com/route/112433806/phoebe,1,"Texas > Austin Area > Barton Creek Greenbelt > Gus Fruh > B. Myth Wall",2.5,2,Lead,Redpoint,Sport,,,4600
2020-03-03,Carnival,5.10d,,https://www.mountainproject.com/route/107911073/carnival,1,"Texas > Austin Area > Reimer's Ranch North Shore > Carnival Wall",3.5,4,Follow,,Sport,,30,3500
2020-03-03,"Lenora's Wrath Kept 'em Lawful",5.10c,,https://www.mountainproject.com/route/108576753/lenoras-wrath-kept-em-lawful,1,"Texas > Austin Area > Reimer's Ranch North Shore > Insanity Wall",3.3,4,Lead,Redpoint,Sport,,,3200
2020-03-02,"Insane Tree Hugger",5.11a,"First 11a OS",https://www.mountainproject.com/route/108046806/insane-tree-hugger,1,"Texas > Austin Area > Reimer's Ranch North Shore > Insanity Wall",3.5,4,Lead,Onsight,Sport,,40,4600
2020-02-08,"28 year engagement",5.11d,"Bolt to bolt",https://www.mountainproject.com/route/108338413/28-year-engagement,1,"Texas > Austin Area > Reimer's Ranch North Shore > Mossy Wall",2.7,2,Lead,Fell/Hung,Sport,,35,5500
2019-12-14,Ripple,5.9+,,https://www.mountainproject.com/route/105860380/ripple,1,"Texas > Enchanted Rock State Natural Area > Main Dome > Cheap Wine Wall",3.2,-1,Lead,Onsight,Sport,,,2500
2019-12-13,Hartford,5.8,"topped out!",https://www.mountainproject.com/route/105860359/hartford,3,"Texas > Enchanted Rock State Natural Area > Main Dome > Cheap Wine Wall",2.5,-1,Follow,,"Trad, Sport",,,2100
2019-09-28,CAEC,5.6,,https://www.mountainproject.com/route/112779869/caec,3,"International > South America > Colombia > Suesca > 05. CAEC",3.3,-1,Lead,,Trad,,,1600
2019-06-09,"La Nariz",5.10a,,https://www.mountainproject.com/route/112859711/la-nariz,1,"International > South America > Colombia > Suesca > 11. La Nariz",4.0,-1,Follow,,Trad,,150,2600
2019-06-09,"Techo Arrecho",5.11a,,https://www.mountainproject.com/route/113073482/techo-arrecho,1,"International > South America > Colombia > Suesca > 10. Prisionero Sangriento",4.0,-1,Follow,,Trad,,300,4600
2019-06-06,"Libro Negro",5.6,,https://www.mountainproject.com/route/112876295/libro-negro,1,"International > South America > Colombia > Suesca > 08. La Clavícula",3.6,-1,TR,,Trad,,200,1600
2019-06-05,Opio,5.10b,,https://www.mountainproject.com/route/113073550/opio,1,"International > South America > Colombia > Suesca > 11. La Nariz",3.2,-1,TR,,Trad,,50,2900
2019-06-05,"Cueros Al Sol",5.8,,https://www.mountainproject.com/route/113073562/cueros-al-sol,1,"International > South America > Colombia > Suesca > 11. La Nariz",2.9,-1,TR,,Sport,,60,2100
2019-06-04,"Tiro al Blanco",5.10b,,https://www.mountainproject.com/route/107896615/tiro-al-blanco,1,"International > South America > Colombia > Suesca > 01. El Riel",2.7,-1,TR,,Sport,,50,2900
2019-06-04,"Natalio Ruiz",5.10a/b,,https://www.mountainproject.com/route/107897932/natalio-ruiz,1,"International > South America > Colombia > Suesca > 07. Suerte",3.4,4,Follow,,"Trad, Sport",,65,2800
2019-03-22,"99 Red Balloons",5.8,,https://www.mountainproject.com/route/105941100/99-red-balloons,1,"New Mexico > Los Alamos & White Rock > White Rock > Gallows Edge > Main Wall",2.5,-1,Lead,,Sport,,45,2100
2019-03-22,"Planet of the Apes",5.8,,https://www.mountainproject.com/route/105941071/planet-of-the-apes,1,"New Mexico > Los Alamos & White Rock > White Rock > Gallows Edge > Main Wall",2.7,-1,,,Sport,,40,2100
2019-03-22,"Fay Drostenson",5.10b,,https://www.mountainproject.com/route/105946898/fay-drostenson,1,"New Mexico > Los Alamos & White Rock > White Rock > Gallows Edge > The Pit",2.5,-1,Follow,,Sport,,30,2900
2019-03-22,"The Odor Takeda",5.8,,https://www.mountainproject.com/route/105946904/the-odor-takeda,1,"New Mexico > Los Alamos & White Rock > White Rock > Gallows Edge > The Pit",2.5,-1,Lead,,Sport,,40,2100
2019-03-22,"Pale Face",5.11+,,https://www.mountainproject.com/route/105932175/pale-face,1,"New Mexico > Santa Fe Area > Diablo Canyon > Winter Wall",3.8,-1,Lead,Fell/Hung,Sport,,110,5300
2019-03-20,"Struggle for Existence",5.10b,,https://www.mountainproject.com/route/114094101/struggle-for-existence,1,"New Mexico > Santa Fe Area > Diablo Canyon > Solar Cave",2.2,2,Lead,Onsight,Sport,5.10b,65,2900
2019-03-20,Appendicitis,5.10a,,https://www.mountainproject.com/route/108144152/appendicitis,1,"New Mexico > Santa Fe Area > Diablo Canyon > Sun Devil Wall",2.4,-1,Lead,Onsight,Sport,,180,2600
2019-03-20,Suntoucher,5.11c,,https://www.mountainproject.com/route/105803929/suntoucher,1,"New Mexico > Santa Fe Area > Diablo Canyon > Sun Devil Wall",2.5,-1,TR,,Sport,,,5200
2019-03-20,"Original Face Route",5.7+,,https://www.mountainproject.com/route/106049089/original-face-route,1,"New Mexico > Santa Fe Area > Diablo Canyon > Winter Wall",2.3,2,Lead,Onsight,Sport,,90,1900
2019-03-20,"Post Moderate",5.9,,https://www.mountainproject.com/route/105796992/post-moderate,1,"New Mexico > Santa Fe Area > Diablo Canyon > Winter Wall",3.6,3,Lead,Onsight,Sport,,150,2400
2019-03-20,"Grape Ape",5.10c,,https://www.mountainproject.com/route/105796988/grape-ape,1,"New Mexico > Santa Fe Area > Diablo Canyon > Winter Wall",3.7,-1,TR,,Sport,,130,3200
2019-03-16,Hellboy,5.8+,,https://www.mountainproject.com/route/106298024/hellboy,1,"New Mexico > Santa Fe Area > Diablo Canyon > Winter Wall",2.9,3,Lead,Flash,Sport,,156,2200
2019-02-16,"Left Spooge",V1,,https://www.mountainproject.com/route/107028030/left-spooge,1,"Arkansas > North-Central Arkansas > Cowell/Deer Area > Cowell > Font Red",3.0,-1,Send,,Boulder,,12,20100
2019-02-16,"Rings of Uranus",V3,,https://www.mountainproject.com/route/106666714/rings-of-uranus,1,"Arkansas > North-Central Arkansas > Cowell/Deer Area > Cowell > Font Red",3.6,4,Send,,Boulder,,12,20300
2019-01-22,"Frosted Flakes",5.9,,https://www.mountainproject.com/route/105914655/frosted-flakes,1,"Oklahoma > Wichita Mountains Wildlife Refuge > Charon's Gardens > Echo Dome",2.9,-1,TR,,Sport,,70,2400
